Time (s),Volume (m^3),Ar,He,Ne,N2,C12H26(1),C6H13(16),C10H21(6),C2H5(7),C9H19(4),C3H7(5),C8H17(10),C4H9(11),C7H15(13),C5H11(14),CH3(19),C2H4(25),H(9),C6H13(35),C3H6(75),C10H21(55),C7H14(95),C7H14(139),C7H14(156),C7H14(155),C7H14(170),C7H14(184),C7H14(223),C7H14(224),C7H14(222),C7H14(240),C7H14(289),C7H14(288),C7H14(315),C7H14(268),C7H14(206),C7H14(347),C7H14(346),C7H14(314),C7H14(332),C7H14(313),C7H14(397),C7H14(239),C7H14(345),C4H7(159),C4H7(143),C4H7(453),C4H6(450),C4H6(445),C4H6(463),C3H7(77),C3H6(124),C4H6(447),C3H5(121)
6.0087263600831545e-09,33.28961338314686,0.98,0.0,0.0,0.0,0.019773447754533855,6.331218277436601e-06,4.233819770576963e-06,4.789510069077151e-05,8.064974353936441e-06,9.788786835986796e-06,1.2635011809265016e-05,1.0269227238307885e-05,7.4575422076711725e-06,1.8769566588074814e-05,0.00018913371765879434,0.0005689507765295143,0.00012139321335634402,8.994700737884192e-06,0.00010288381023129923,7.294620640692289e-06,7.350461530111912e-06,7.39798572843359e-06,7.427209396055162e-06,3.895637922669919e-06,1.8583876766183172e-06,3.4637866290609536e-06,3.4899195545306876e-06,2.6645199593157994e-06,1.523261968334717e-06,1.562242170416659e-06,8.981788978309698e-07,7.099822452583348e-07,6.255844368957913e-07,3.303848222409933e-06,4.24850285978316e-06,8.776457055320963e-07,8.93345339431612e-07,4.057418101089691e-07,3.3112427297767656e-07,1.1575917004737736e-06,7.799005298475312e-07,1.8263285809698523e-07,7.756414801115863e-08,8.903161029606734e-08,5.386076769549375e-09,3.0394698399085154e-11,2.4841933662408107e-08,1.6234901421083743e-09,7.075346804917166e-11,1.059963520680464e-06,1.2633783967478473e-09,2.7068439091942387e-13,6.945177646878463e-08
6.096037129009628e-09,33.290185377168164,0.98,0.0,0.0,0.0,0.019770174787240438,6.334664663591887e-06,4.235721199781505e-06,4.815038188621988e-05,8.065484270419982e-06,9.797663101449725e-06,1.2647075737972977e-05,1.0274786356605525e-05,7.4581016838492e-06,1.879247700149356e-05,0.00019272577694199485,0.0005799359946792684,0.00012402969526005634,9.00115235693759e-06,0.0001048135256748768,7.30001358871375e-06,7.407330783058702e-06,7.472674006999197e-06,7.511281654123446e-06,3.944856752359605e-06,1.8834686657239137e-06,3.53664013049223e-06,3.5702518242763048e-06,2.7243065810242535e-06,1.5605153998783787e-06,1.6066939718123809e-06,9.248969269421219e-07,7.330803812904288e-07,6.469339230325096e-07,3.398080931143757e-06,4.340136306675853e-06,8.998544258502329e-07,9.182903851734756e-07,4.187164664050833e-07,3.4296837368373403e-07,1.20304769213378e-06,8.119525292955095e-07,1.8744199089222944e-07,7.985044030140342e-08,9.156544231136439e-08,5.540643941295264e-09,3.126697315850278e-11,2.5988107351435355e-08,1.6996781741551418e-09,7.404258989281034e-11,1.06132093085125e-06,1.2873475351258512e-09,2.832574813640249e-13,7.122788486503786e-08
6.183347897936101e-09,33.29075793298238,0.98,0.0,0.0,0.0,0.019766902361699572,6.337852624862558e-06,4.237462425439719e-06,4.839736224949229e-05,8.0658426504576e-06,9.805915593735142e-06,1.2658320303510047e-05,1.0279927601708037e-05,7.458513832491614e-06,1.8813777543561405e-05,0.00019632097638919843,0.0005909366731321898,0.00012667549743300213,9.007148689640018e-06,0.00010674474976620204,7.305000096313226e-06,7.46345790390601e-06,7.546530565064037e-06,7.594491742560224e-06,3.993682050640001e-06,1.908354524945987e-06,3.6095278166350913e-06,3.6507340231609895e-06,2.7841690710045207e-06,1.5978590360979073e-06,1.6514340357051694e-06,9.518049939017366e-07,7.564042631795616e-07,6.68507391799946e-07,3.492716715095041e-06,4.431692103714667e-06,9.221112348275559e-07,9.433384003964591e-07,4.3179913160333793e-07,3.5494818815090626e-07,1.2492252927014963e-06,8.445538152931019e-07,1.92278025322214e-07,8.214753131712413e-08,9.412320264353294e-08,5.696694329133161e-09,3.214761849547248e-11,2.716661371791773e-08,1.7780561456474658e-09,7.742525251368795e-11,1.0625938776642425e-06,1.3113363037631368e-09,2.961879030351956e-13,7.301788304663996e-08
6.270658666862574e-09,33.29133101994722,0.98,0.0,0.0,0.0,0.019763630477821585,6.3407968127679025e-06,4.239053298135199e-06,4.863628136965754e-05,8.066061952458062e-06,9.813580715285303e-06,1.266879222728789e-05,1.0284675590394453e-05,7.458790760186231e-06,1.8833564269453896e-05,0.00019991909394811465,0.0006019520293819289,0.00012933029408099595,9.01271548093492e-06,0.000108677378273172,7.309605148882002e-06,7.51887181084642e-06,7.619584998403973e-06,7.676868766462098e-06,4.042126514491683e-06,1.9330507906506646e-06,3.68244414765656e-06,3.7313562970630063e-06,2.8441010695272877e-06,1.6352865396870378e-06,1.6964520207955854e-06,9.788963216010867e-07,7.799471284569327e-07,6.902979942300912e-07,3.587729663260988e-06,4.523161022092169e-06,9.444116264438471e-07,9.684829490685843e-07,4.449858559777896e-07,3.670596432469491e-07,1.296109500967796e-06,8.776935213121313e-07,1.971400820944424e-07,8.445474292368738e-08,9.670449920400775e-08,5.854203591553439e-09,3.303649703695136e-11,2.837775464111976e-08,1.8586450648838525e-09,8.09023392840997e-11,1.0637872634817605e-06,1.335343357114876e-09,3.0947902847778663e-13,7.482159888143477e-08
6.357969435789047e-09,33.2919046089596,0.98,0.0,0.0,0.0,0.019760359135516808,6.34351105964673e-06,4.2405030631999126e-06,4.886737330902936e-05,8.066153612065061e-06,9.820692817309527e-06,1.2678535612966647e-05,1.0289053440840577e-05,7.458943580425381e-06,1.8851927809096756e-05,0.00020351992053882216,0.0006129813189016323,0.00013199377025007426,9.017877036167723e-06,0.00011061131290646112,7.313852196629319e-06,7.573600329071119e-06,7.691865975994765e-06,7.75844102666524e-06,4.090202530697353e-06,1.957562902798037e-06,3.755384007173669e-06,3.812109363761887e-06,2.904096629924733e-06,1.67279192306643e-06,1.7417379334648596e-06,1.006164357502866e-06,8.037023722804577e-07,7.122990418326751e-07,3.683095131303443e-06,4.614534669503177e-06,9.667513536759436e-07,9.937179070819474e-07,4.582728137114594e-07,3.7929875499034647e-07,1.3436853274796595e-06,9.113607481581707e-07,2.020273095733166e-07,8.677142941663432e-08,9.930894809222532e-08,6.0131478928573895e-09,3.3933474264648535e-11,2.9621827064731813e-08,1.941465595037925e-09,8.447471910463628e-11,1.064905717516829e-06,1.359367426295054e-09,3.2313417499062696e-13,7.663886693708635e-08
6.44528020471552e-09,33.292478672374706,0.98,0.0,0.0,0.0,0.019757088334695597,6.346008424034577e-06,4.241820397902692e-06,4.909086662804035e-05,8.066128126119859e-06,9.827284309332715e-06,1.2687592089739543e-05,1.0293082869912495e-05,7.4589824950073825e-06,1.8868953645135648e-05,0.00020712325932165985,0.0006240238332051796,0.0001346656214683326,9.022656301537086e-06,0.0001125464609871242,7.3177632489085726e-06,7.627670224522987e-06,7.763401252478843e-06,7.83923602015144e-06,4.1379221715032476e-06,1.981896199710646e-06,3.828342673765557e-06,3.892984480706823e-06,2.9641501933701004e-06,1.710369531763876e-06,1.7872821177482478e-06,1.0336027675684766e-06,8.276635470299336e-07,7.345040067621141e-07,3.7787896964450722e-06,4.705805439116115e-06,9.891264170564151e-07,1.019037450920599e-06,4.7165630079846974e-07,3.9166162935197097e-07,1.3919378172148535e-06,9.455445833197879e-07,2.069388828540622e-07,8.909697643036505e-08,1.0193617338693545e-07,6.173503890660224e-09,3.483841844450808e-11,3.089912309957077e-08,2.026538061368867e-09,8.81432467058973e-11,1.065953610172485e-06,1.3834073147913057e-09,3.3715660577805515e-13,7.846952822742964e-08
6.532590973641993e-09,33.29305318392943,0.98,0.0,0.0,0.0,0.019753818075268333,6.348301233504251e-06,4.243013446352768e-06,4.930698441996178e-05,8.065995129731285e-06,9.833385763378444e-06,1.2696000948032465e-05,1.0296784283497562e-05,7.458916868775665e-06,1.8884722379471027e-05,0.000210728925004307,0.0006350788980097928,0.00013734555339958823,9.02707493990006e-06,0.00011448273513247584,7.3213589627479164e-06,7.681107237474143e-06,7.834217682454117e-06,7.919280443286611e-06,4.185297191900075e-06,2.006055913776282e-06,3.901315794248954e-06,3.973973414477662e-06,3.0242565650884687e-06,1.7480140283833731e-06,1.8330752453834954e-06,1.061205430177429e-06,8.518243615593016e-07,7.569065215381652e-07,3.8747911125148144e-06,4.796966461103995e-06,1.0115330535276275e-06,1.0444360464182276e-06,4.851327327809507e-07,4.0414446273119844e-07,1.4408520705863323e-06,9.802341189889282e-07,2.118740028722341e-07,9.143079984233023e-08,1.0458580694019955e-07,6.335248723511752e-09,3.575120055631229e-11,3.220993012365918e-08,2.1138824582510556e-09,9.1908762942552e-11,1.0669350666922962e-06,1.4074618944154212e-09,3.515495310722533e-13,8.03134299667229e-08
6.70721251149494e-09,33.29420345289655,0.98,0.0,0.0,0.0,0.019747279180237165,6.3523190780546625e-06,4.245056784660602e-06,4.971795874744387e-05,8.065441241628359e-06,9.844232235182639e-06,1.271102202411193e-05,1.0303278615864364e-05,7.458505660620275e-06,1.8912788039700746e-05,0.00021794654982633193,0.0006572241428784326,0.00014272853076429328,9.03491098487385e-06,0.00011835833684373297,7.327680722316016e-06,7.786180646965751e-06,7.97379702044932e-06,8.077220402548936e-06,4.279058801804599e-06,2.0538749750872206e-06,4.047289680468876e-06,4.136262176348364e-06,3.1446086444443225e-06,1.8234838305821446e-06,1.925372597538846e-06,1.1168800523878677e-06,9.007205204893425e-07,8.02279527253088e-07,4.067631129861249e-06,4.978935200096212e-06,1.0564271116570186e-06,1.0954496363665251e-06,5.123506765482527e-07,4.294552444808925e-07,1.5406066581904333e-06,1.0510867803285777e-06,2.2181181104025993e-07,9.612108403993689e-08,1.0995086389222529e-07,6.66281578046581e-09,3.759977565610219e-11,3.4933203563728075e-08,2.2954654072273925e-09,9.97340570539443e-11,1.0687140222396386e-06,1.4556109336893584e-09,3.814594477102207e-13,8.4040373251223e-08
6.864371895562593e-09,33.29523998994177,0.98,0.0,0.0,0.0,0.019741396025377535,6.355345646004156e-06,4.246542630247362e-06,5.006473917425651e-05,8.064656449089171e-06,9.852590600629696e-06,1.2722676807757997e-05,1.0308182412825362e-05,7.457857161134447e-06,1.8934465293511174e-05,0.0002244487253286286,0.0006771916622849009,0.00014759808957598214,9.040923565316904e-06,0.00012184945120010998,7.332474218612329e-06,7.87882065117926e-06,8.097211532861362e-06,8.217051087499158e-06,4.362377060370811e-06,2.096368692837623e-06,4.1786786268475815e-06,4.282638153372234e-06,3.2530606951356477e-06,1.891587823508599e-06,2.0092043840254563e-06,1.1674916797611294e-06,9.453498795860055e-07,8.437302263378611e-07,4.242035927544831e-06,5.142276324896832e-06,1.0969064573581074e-06,1.14158224050107e-06,5.371310987199193e-07,4.5260890262595853e-07,1.6325013338425821e-06,1.1164749056348677e-06,2.308288515188393e-07,1.0036536586736576e-07,1.1485251019535834e-07,6.962156020092441e-09,3.928905779910054e-11,3.75015467086881e-08,2.4668541109789003e-09,1.0711668420415302e-10,1.0701246810635937e-06,1.4989852628898626e-09,4.0967662240475526e-13,8.743849050827912e-08
7.021531279630245e-09,33.296277626268186,0.98,0.0,0.0,0.0,0.019735514623241024,6.357871811035104e-06,4.247731333688518e-06,5.039084791793569e-05,8.063640673395877e-06,9.859762673802715e-06,1.2732750333846018e-05,1.0312289147355213e-05,7.4569840238735935e-06,1.8953125797495223e-05,0.00023095602045225002,0.0006971907474845034,0.00015248968139365806,9.046053095974734e-06,0.00012534306740165363,7.33651372754715e-06,7.969767021874508e-06,8.218675282638721e-06,8.354829324972079e-06,4.444747049902806e-06,2.13837624307187e-06,4.310061046102022e-06,4.429275223907909e-06,3.361617457201256e-06,1.959838448016132e-06,2.0937116257033636e-06,1.218549354907469e-06,9.90535245447044e-07,8.857291831682458e-07,4.41713807367109e-06,5.305184094402133e-06,1.1374392710365367e-06,1.187896974013625e-06,5.621621166254636e-07,4.760962010476573e-07,1.7263128326633647e-06,1.1833337203056462e-06,2.3991085027394406e-07,1.0462864644366494e-07,1.1982136804978466e-07,7.26566125273091e-09,4.1001845193945406e-11,4.018272848403722e-08,2.6459004044737446e-09,1.1482602679712697e-10,1.071374345111724e-06,1.5423923857086786e-09,4.391418163029705e-13,9.087738976698433e-08
7.1786906636978975e-09,33.297316250334525,0.98,0.0,0.0,0.0,0.019729634973305453,6.359947877292417e-06,4.2486549917537504e-06,5.069739568592992e-05,8.062427033203227e-06,9.865872268785057e-06,1.2741402604005822e-05,1.0315680222016198e-05,7.455918447121405e-06,1.896909426727543e-05,0.00023746769351568758,0.0007172184933710647,0.00015740191448976827,9.050388041842346e-06,0.00012883883180057405,7.339880660616419e-06,8.059137068055775e-06,8.338314673107934e-06,8.490683039685425e-06,4.5262259414282556e-06,2.179924009893008e-06,4.441421906415041e-06,4.5761403108935994e-06,3.4702591269395796e-06,2.0282141407429427e-06,2.1788505058689782e-06,1.2700242710441467e-06,1.036245391880557e-06,9.282448997899588e-07,4.592844640203658e-06,5.467639553626014e-06,1.1780108022151646e-06,1.2343706035275268e-06,5.874268110305633e-07,4.998981972078535e-07,1.8219584856543056e-06,1.2516017154272322e-06,2.490539758837702e-07,1.0890847080197446e-07,1.248555456282864e-07,7.573213974219705e-09,4.27374746994866e-11,4.297826601529567e-08,2.8327097930757213e-09,1.228665230215191e-10,1.072479779881458e-06,1.585827734920867e-09,4.698719737082309e-13,9.435637461170612e-08
7.33585004776555e-09,33.298355759564586,0.98,0.0,0.0,0.0,0.019723757075048795,6.361619162312053e-06,4.249342236403513e-06,5.098544092118448e-05,8.061043906931374e-06,9.871030596452388e-06,1.274877765220682e-05,1.0318428603690872e-05,7.454688022232124e-06,1.898266171440413e-05,0.0002439830803960283,0.0007372722371241298,0.0001623334796049422,9.054008123543862e-06,0.0001323364266186339,7.342647641048919e-06,8.147039849906496e-06,8.45624816634298e-06,8.624732649325649e-06,4.6068677418410864e-06,2.2210371538033904e-06,4.572748420299397e-06,4.723203754046273e-06,3.5789682472283703e-06,2.0966955874897277e-06,2.2645799047919235e-06,1.321889385207578e-06,1.082450593276519e-06,9.7124743194268e-07,4.769071681631057e-06,5.629628397124006e-06,1.2186080051915427e-06,1.2809821014101402e-06,6.129093058164872e-07,5.23996855521378e-07,1.9193573815837972e-06,1.3212184663638532e-06,2.5825460791528565e-07,1.1320261749357782e-07,1.2995321757068807e-07,7.884700809329815e-09,4.449530647626826e-11,4.588963386515826e-08,3.0273848094072507e-09,1.312424863320135e-10,1.0734560575547267e-06,1.6292872061987226e-09,5.018835627305832e-13,9.787479676238475e-08
7.493009431833202e-09,33.29939606072749,0.98,0.0,0.0,0.0,0.01971788092794918,6.362926485317912e-06,4.249818609782201e-06,5.125599137690982e-05,8.059515613780678e-06,9.875337502321046e-06,1.2755005113331453e-05,1.0320599732613317e-05,7.453316395057218e-06,1.8994088753182854e-05,0.00025050158660046875,0.0007573495367013207,0.00016728314509908878,9.056985173250971e-06,0.00013583556636566468,7.344879454952479e-06,8.233576717541525e-06,8.572586677640342e-06,8.757091365036479e-06,4.686723391139492e-06,2.2617396230987206e-06,4.70402976355167e-06,4.8704389598765855e-06,3.6877294452095206e-06,2.1652655144257496e-06,2.350861240646135e-06,1.3741193165804641e-06,1.1291225783844912e-06,1.0147083418071244e-06,4.945743520879157e-06,5.791140404126724e-06,1.2592193838377277e-06,1.327712470964951e-06,6.385947153572503e-07,5.48375024445672e-07,2.0184305417522645e-06,1.392124793175889e-06,2.675093249402721e-07,1.175090804937047e-07,1.35112621782339e-07,8.200012315467124e-09,4.6274722878775064e-11,4.8918265519707114e-08,3.2300251179450303e-09,1.399581098190118e-10,1.0743167209486692e-06,1.6727671119310037e-09,5.351925919660739e-13,1.0143205268117031e-07
7.650168815900853e-09,33.30043706823581,0.98,0.0,0.0,0.0,0.019712006531484902,6.36390660789508e-06,4.250106898353859e-06,5.151000576807566e-05,8.057862996747112e-06,9.87888258881533e-06,1.2760201640128341e-05,1.0322252326211561e-05,7.45182383230262e-06,1.900360861226999e-05,0.00025702268012571256,0.0007774481513315377,0.00017224975238996595,9.059383906512902e-06,0.0001393359946111398,7.3466338988278324e-06,8.318841823493505e-06,8.68743397057041e-06,8.887865507128088e-06,4.765840871993275e-06,2.302054174539358e-06,4.835256826743652e-06,5.017822086682608e-06,3.7965291980464994e-06,2.2339084961684327e-06,2.4376583179141043e-06,1.4266902490989393e-06,1.1762344814335018e-06,1.058600647204275e-06,5.122792074262179e-06,5.952168929317081e-06,1.2998348474761688e-06,1.3745445814930322e-06,6.644690923615114e-07,5.730164105736391e-07,2.119101061399047e-06,1.4642628934519783e-06,2.768148933212462e-07,1.2182605201598563e-07,1.4033205639202538e-07,8.519042795665637e-09,4.807512740117224e-11,5.206555480230124e-08,3.4407276145311216e-09,1.4901747036567674e-10,1.0750739324957175e-06,1.7162641395909748e-09,5.698146263646333e-13,1.0502758040514603e-07
7.807328199968505e-09,33.30147870394055,0.98,0.0,0.0,0.0,0.019706133885134387,6.364592632311867e-06,4.250227431125125e-06,5.174839547648839e-05,8.056103922227698e-06,9.881746233632505e-06,1.2764472184957016e-05,1.0323439091840621e-05,7.450227706954808e-06,1.9011429877978996e-05,0.0002635458850193838,0.0007975660237916204,0.00017723221165674306,9.06126261944714e-06,0.000142837481069846,7.347962535992051e-06,8.40292260928998e-06,8.800887048664877e-06,9.017154829889786e-06,4.844265328118391e-06,2.3420024012756642e-06,4.966421995290449e-06,5.165331760703989e-06,3.905355623524716e-06,2.30261077938888e-06,2.524937183107267e-06,1.4795798383526619e-06,1.223760791408327e-06,1.1028987682896514e-06,5.300156215029152e-06,6.112710443616585e-06,1.3404455771721569e-06,1.4214630130165439e-06,6.905193765639933e-07,5.97905550486187e-07,2.221294221814462e-06,1.5375764507914517e-06,2.861682566943086e-07,1.2615190624245776e-07,1.4560987686355294e-07,8.841690120623587e-09,4.989594367176224e-11,5.533285722033728e-08,3.659586521158008e-09,1.5842453260750195e-10,1.0757386097256151e-06,1.7597753141515493e-09,6.057648023444045e-13,1.0866085658877917e-07
7.964487584036156e-09,33.302520896226326,0.98,0.0,0.0,0.0,0.019700262988376245,6.365014360099463e-06,4.250198344505959e-06,5.197202629314577e-05,8.054253704567174e-06,9.884000509586489e-06,1.2767911154216428e-05,1.0324207356143118e-05,7.448542910857565e-06,1.9017738980419647e-05,0.0002700707756019169,0.0008177012643617461,0.00018222949780074925,9.062673816046325e-06,0.00014633981898254736,7.348911368380854e-06,8.485900265452863e-06,8.913036540540773e-06,9.145052851063383e-06,4.922039189032815e-06,2.381604766712493e-06,5.097518956057483e-06,5.31294882160602e-06,4.014198293891302e-06,2.3713601214574223e-06,2.6126659879512743e-06,1.5327671229477336e-06,1.2716773000497287e-06,1.1475784724612523e-06,5.47778117653341e-06,6.272764122402039e-06,1.381043902303169e-06,1.4684539108472099e-06,7.167333445946666e-07,6.230277808694898e-07,2.3249375752693607e-06,1.6120107205828638e-06,2.9556652611841064e-07,1.3048518400688873e-07,1.5094449326215028e-07,9.167855559915415e-09,5.173661450014519e-11,5.872149124646007e-08,3.886693476133273e-09,1.6818315269896973e-10,1.076320547919051e-06,1.8032979643014488e-09,6.430578421698907e-13,1.1233139375097903e-07
8.121646968103808e-09,33.303563579517565,0.98,0.0,0.0,0.0,0.019694393840689228,6.365198615901804e-06,4.250035818472233e-06,5.2181720175163754e-05,8.05232546950923e-06,9.885710016861275e-06,1.2770603450838042e-05,1.0324599624600743e-05,7.446782207957953e-06,1.9022702447007762e-05,0.00027659697126850014,0.0008378521362557166,0.000187240646642698,9.06366477465733e-06,0.0001498428227548788,7.349521435559902e-06,8.567850165090916e-06,9.023967074515908e-06,9.271647179954562e-06,4.999202297757006e-06,2.420880642351137e-06,5.228542526799698e-06,5.4606560937506685e-06,4.1230480699267616e-06,2.4401456429070058e-06,2.7008148599375798e-06,1.5862324403807846e-06,1.3199610493672332e-06,1.1926168184881386e-06,5.65561799483112e-06,6.432331475903947e-06,1.4216231868190325e-06,1.5155048498542686e-06,7.430995614080119e-07,6.483692076238401e-07,2.429961006558333e-06,1.687512596094998e-06,3.050069708242371e-07,1.348245784439034e-07,1.5633436767110202e-07,9.497443622195903e-09,5.35966009770679e-11,6.223273953892496e-08,4.122137619947712e-09,1.7829708190101549e-10,1.0768285313181346e-06,1.8468296919887637e-09,6.817080676462513e-13,1.1603873771190055e-07
